sampling,period,time
45116.5,1361.4975,1982.4038
45117.5,1361.4717,1982.4066
45118.5,1361.5199,1982.4093
45119.5,1361.5765,1982.412
45120.5,1361.6559,1982.4148
45121.5,1361.567,1982.4175
45122.5,1361.3973,1982.4203
45123.5,1361.2663,1982.423
45124.5,1360.9826,1982.4257
45125.5,1360.6326,1982.4285
45126.5,1360.4778,1982.4312
45127.5,1360.3129,1982.4339
45128.5,1360.354,1982.4367
45129.5,1360.4047,1982.4394
45130.5,1360.4717,1982.4422
45131.5,1360.4708,1982.4449
45132.5,1360.3289,1982.4476
45133.5,1360.1247,1982.4504
45134.5,1359.9164,1982.4531
45135.5,1359.6879,1982.4559
45136.5,1359.5012,1982.4586
45137.5,1359.5012,1982.4613
45138.5,1359.6469,1982.4641
45139.5,1359.752,1982.4668
45140.5,1360.0786,1982.4695
45141.5,1360.4088,1982.4723
45142.5,1360.7335,1982.475
45143.5,1361.0526,1982.4778
45144.5,1361.3352,1982.4805
45145.5,1361.6458,1982.4832
45146.5,1361.8007,1982.486
45147.5,1361.6028,1982.4887
45148.5,1361.5348,1982.4914
45149.5,1361.6598,1982.4942
45150.5,1361.7064,1982.4969
45151.5,1361.7649,1982.4997
45152.5,1361.8486,1982.5024
45153.5,1361.7675,1982.5051
45154.5,1361.6601,1982.5079
45155.5,1361.6483,1982.5106
45156.5,1361.598,1982.5133
45157.5,1361.3844,1982.5161
45158.5,1361.2139,1982.5188
45159.5,1361.0465,1982.5216
45160.5,1360.7036,1982.5243
45161.5,1360.4055,1982.527
45162.5,1360.134,1982.5298
45163.5,1359.9019,1982.5325
45164.5,1359.8876,1982.5352
45165.5,1360.1158,1982.538
45166.5,1360.3273,1982.5407
45167.5,1360.8892,1982.5435
45168.5,1361.5042,1982.5462
45169.5,1361.8959,1982.5489
45170.5,1361.9824,1982.5517
45171.5,1362.001,1982.5544
45172.5,1361.8695,1982.5572
45173.5,1361.718,1982.5599
45174.5,1361.5786,1982.5626
45175.5,1361.502,1982.5654
45176.5,1361.4357,1982.5681
45177.5,1361.3323,1982.5708
45178.5,1361.3264,1982.5736
45179.5,1361.3519,1982.5763
45180.5,1361.4291,1982.5791
45181.5,1361.4109,1982.5818
45182.5,1361.3993,1982.5845
45183.5,1361.2855,1982.5873
45184.5,1361.2148,1982.59
45185.5,1361.158,1982.5927
45186.5,1361.1575,1982.5955
45187.5,1361.1415,1982.5982
45188.5,1361.2012,1982.601
45189.5,1361.316,1982.6037
45190.5,1361.4356,1982.6064
45191.5,1361.5897,1982.6092
45192.5,1361.7182,1982.6119
45193.5,1361.7618,1982.6146
45194.5,1361.6883,1982.6174
45195.5,1361.5099,1982.6201
45196.5,1361.3449,1982.6229
45197.5,1361.2209,1982.6256
45198.5,1361.1,1982.6283
45199.5,1361.0446,1982.6311
45200.5,1360.9477,1982.6338
45201.5,1360.9304,1982.6366
45202.5,1360.7602,1982.6393
45203.5,1360.6491,1982.642
45204.5,1360.5568,1982.6448
45205.5,1360.5195,1982.6475
45206.5,1360.4727,1982.6502
45207.5,1360.5744,1982.653
45208.5,1360.7929,1982.6557
45209.5,1361.0522,1982.6585
45210.5,1361.3192,1982.6612
45211.5,1361.5288,1982.6639
45212.5,1361.6952,1982.6667
45213.5,1361.6746,1982.6694
45214.5,1361.6653,1982.6721
45215.5,1361.6694,1982.6749
45216.5,1361.7236,1982.6776
45217.5,1361.8753,1982.6804
45218.5,1361.9119,1982.6831
45219.5,1361.9067,1982.6858
45220.5,1361.8799,1982.6886
45221.5,1361.7839,1982.6913
45222.5,1361.7012,1982.694
45223.5,1361.5649,1982.6968
45224.5,1361.4802,1982.6995
45225.5,1361.3739,1982.7023
45226.5,1361.289,1982.705
45227.5,1361.221,1982.7077
45228.5,1361.1835,1982.7105
45229.5,1361.156,1982.7132
45230.5,1361.1305,1982.7159
45231.5,1361.1227,1982.7187
45232.5,1361.362,1982.7214
45233.5,1361.5202,1982.7242
45234.5,1361.6933,1982.7269
45235.5,1361.6969,1982.7296
45236.5,1361.7637,1982.7324
45237.5,1361.6114,1982.7351
45238.5,1361.4692,1982.7379
45239.5,1361.1896,1982.7406
45240.5,1361.0457,1982.7433
45241.5,1361.0823,1982.7461
45242.5,1361.1773,1982.7488
45243.5,1361.4031,1982.7515
45244.5,1361.7362,1982.7543
45245.5,1362.0816,1982.757
45246.5,1362.1781,1982.7598
45247.5,1362.1124,1982.7625
45248.5,1361.9694,1982.7652
45249.5,1361.8269,1982.768
45250.5,1361.7168,1982.7707
45251.5,1361.6696,1982.7734
45252.5,1361.6359,1982.7762
45253.5,1361.6128,1982.7789
45254.5,1361.5054,1982.7817
45255.5,1361.448,1982.7844
45256.5,1361.4084,1982.7871
45257.5,1361.3773,1982.7899
45258.5,1361.3596,1982.7926
45259.5,1361.3175,1982.7953
45260.5,1361.3788,1982.7981
45261.5,1361.4459,1982.8008
45262.5,1361.4703,1982.8036
45263.5,1361.4865,1982.8063
45264.5,1361.545,1982.809
45265.5,1361.4138,1982.8118
45266.5,1361.3221,1982.8145
45267.5,1361.265,1982.8172
45268.5,1361.41,1982.82
45269.5,1361.5616,1982.8227
45270.5,1361.7102,1982.8255
45271.5,1361.7981,1982.8282
45272.5,1361.8521,1982.8309
45273.5,1362.0674,1982.8337
45274.5,1362.1733,1982.8364
45275.5,1362.0523,1982.8392
45276.5,1361.961,1982.8419
45277.5,1361.8861,1982.8446
45278.5,1361.7112,1982.8474
45279.5,1361.7178,1982.8501
45280.5,1361.7242,1982.8528
45281.5,1361.6875,1982.8556
45282.5,1361.5617,1982.8583
45283.5,1361.2818,1982.8611
45284.5,1361.0319,1982.8638
45285.5,1360.7817,1982.8665
45286.5,1360.7535,1982.8693
45287.5,1360.8099,1982.872
45288.5,1360.931,1982.8747
45289.5,1361.004,1982.8775
45290.5,1361.0761,1982.8802
45291.5,1360.9782,1982.883
45292.5,1360.9524,1982.8857
45293.5,1360.9248,1982.8884
45294.5,1360.7787,1982.8912
45295.5,1360.8421,1982.8939
45296.5,1361.0675,1982.8966
45297.5,1361.3515,1982.8994
45298.5,1361.5016,1982.9021
45299.5,1361.5704,1982.9049
45300.5,1361.4265,1982.9076
45301.5,1361.2894,1982.9103
45302.5,1361.1098,1982.9131
45303.5,1361.0896,1982.9158
45304.5,1360.9821,1982.9185
45305.5,1360.877,1982.9213
45306.5,1360.8062,1982.924
45307.5,1360.7965,1982.9268
45308.5,1360.9703,1982.9295
45309.5,1361.1428,1982.9322
45310.5,1361.1967,1982.935
45311.5,1361.0919,1982.9377
45312.5,1360.9532,1982.9405
45313.5,1360.7652,1982.9432
45314.5,1360.5751,1982.9459
45315.5,1360.513,1982.9487
45316.5,1360.4414,1982.9514
45317.5,1360.7128,1982.9541
45318.5,1361.0274,1982.9569
45319.5,1361.457,1982.9596
45320.5,1361.7426,1982.9624
45321.5,1361.8009,1982.9651
45322.5,1361.7768,1982.9678
45323.5,1361.6701,1982.9706
45324.5,1361.5747,1982.9733
45325.5,1361.5021,1982.976
45326.5,1361.4518,1982.9788
45327.5,1361.3891,1982.9815
45328.5,1361.2712,1982.9843
45329.5,1361.1832,1982.987
45330.5,1361.1666,1982.9897
45331.5,1361.2408,1982.9925
45332.5,1361.3185,1982.9952
45333.5,1361.419,1982.9979
45334.5,1361.5839,1983.0007
45335.5,1361.6944,1983.0034
45336.5,1361.5873,1983.0062
45337.5,1361.5633,1983.0089
45338.5,1361.5754,1983.0116
45339.5,1361.6231,1983.0144
45340.5,1361.681,1983.0171
45341.5,1361.5079,1983.0198
45342.5,1361.5841,1983.0226
45343.5,1361.6748,1983.0253
45344.5,1361.5912,1983.0281
45345.5,1361.6644,1983.0308
45346.5,1361.7622,1983.0335
45347.5,1361.5742,1983.0363
45348.5,1361.3957,1983.039
45349.5,1361.1862,1983.0418
45350.5,1361.0564,1983.0445
45351.5,1360.8681,1983.0472
45352.5,1360.8738,1983.05
45353.5,1360.9465,1983.0527
45354.5,1361.0648,1983.0554
45355.5,1361.2109,1983.0582
45356.5,1361.36,1983.0609
45357.5,1361.5512,1983.0637
45358.5,1361.5613,1983.0664
45359.5,1361.4502,1983.0691
45360.5,1361.3362,1983.0719
45361.5,1361.2715,1983.0746
45362.5,1361.224,1983.0773
45363.5,1361.2232,1983.0801
45364.5,1361.2256,1983.0828
45365.5,1361.2902,1983.0856
45366.5,1361.3487,1983.0883
45367.5,1361.3581,1983.091
45368.5,1361.3063,1983.0938
45369.5,1361.127,1983.0965
45370.5,1361.0011,1983.0992
45371.5,1361.0736,1983.102
45372.5,1361.1466,1983.1047
45373.5,1361.4597,1983.1075
45374.5,1361.6593,1983.1102
45375.5,1361.7631,1983.1129
45376.5,1361.7519,1983.1157
45377.5,1361.7581,1983.1184
45378.5,1361.6012,1983.1211
45379.5,1361.4847,1983.1239
45380.5,1361.3761,1983.1266
45381.5,1361.2082,1983.1294
45382.5,1361.0352,1983.1321
45383.5,1360.9273,1983.1348
45384.5,1361.1391,1983.1376
45385.5,1361.0815,1983.1403
45386.5,1361.3674,1983.1431
45387.5,1361.3891,1983.1458
45388.5,1361.4169,1983.1485
45389.5,1361.3406,1983.1513
45390.5,1361.2149,1983.154
45391.5,1361.2119,1983.1567
45392.5,1361.2355,1983.1595
45393.5,1361.2791,1983.1622
45394.5,1361.1837,1983.165
45395.5,1361.0908,1983.1677
45396.5,1360.8576,1983.1704
45397.5,1360.8559,1983.1732
45398.5,1360.9055,1983.1759
45399.5,1360.978,1983.1786
45400.5,1360.9183,1983.1814
45401.5,1361.2183,1983.1841
45402.5,1361.2722,1983.1869
45403.5,1361.3302,1983.1896
45404.5,1361.28,1983.1923
45405.5,1361.1963,1983.1951
45406.5,1361.0442,1983.1978
45407.5,1360.9002,1983.2005
45408.5,1360.9903,1983.2033
45409.5,1361.1238,1983.206
45410.5,1361.0979,1983.2088
45411.5,1361.073,1983.2115
45412.5,1361.0609,1983.2142
45413.5,1361.0823,1983.217
45414.5,1361.2153,1983.2197
45415.5,1361.4907,1983.2225
45416.5,1361.5895,1983.2252
45417.5,1361.6855,1983.2279
45418.5,1361.5499,1983.2307
45419.5,1361.4232,1983.2334
45420.5,1361.4306,1983.2361
45421.5,1361.3227,1983.2389
45422.5,1361.1792,1983.2416
45423.5,1361.2284,1983.2444
45424.5,1361.1869,1983.2471
45425.5,1361.0146,1983.2498
45426.5,1361.0544,1983.2526
45427.5,1361.0943,1983.2553
45428.5,1361.2692,1983.258
45429.5,1361.2725,1983.2608
45430.5,1361.0432,1983.2635
45431.5,1360.9625,1983.2663
45432.5,1361.0029,1983.269
45433.5,1361.0798,1983.2717
45434.5,1361.1429,1983.2745
45435.5,1361.2077,1983.2772
45436.5,1361.2139,1983.2799
45437.5,1361.3935,1983.2827
45438.5,1361.3544,1983.2854
45439.5,1361.2505,1983.2882
45440.5,1361.1262,1983.2909
45441.5,1361.1651,1983.2936
45442.5,1361.2278,1983.2964
45443.5,1361.2937,1983.2991
45444.5,1361.3094,1983.3018
45445.5,1361.2803,1983.3046
45446.5,1361.3022,1983.3073
45447.5,1361.2089,1983.3101
45448.5,1361.0743,1983.3128
45449.5,1361.0546,1983.3155
45450.5,1361.0293,1983.3183
45451.5,1361.0038,1983.321
45452.5,1360.987,1983.3238
45453.5,1361.0255,1983.3265
45454.5,1361.0825,1983.3292
45455.5,1361.2495,1983.332
45456.5,1361.2853,1983.3347
45457.5,1361.3434,1983.3374
45458.5,1361.265,1983.3402
45459.5,1361.1905,1983.3429
45460.5,1361.1378,1983.3457
45461.5,1361.0863,1983.3484
45462.5,1360.8155,1983.3511
45463.5,1360.5711,1983.3539
45464.5,1360.3111,1983.3566
45465.5,1360.1726,1983.3593
45466.5,1360.3496,1983.3621
45467.5,1360.5141,1983.3648
45468.5,1360.7435,1983.3676
45469.5,1360.9378,1983.3703
45470.5,1361.1606,1983.373
45471.5,1361.3489,1983.3758
45472.5,1361.1862,1983.3785
45473.5,1361.0329,1983.3812
45474.5,1360.8793,1983.384
45475.5,1360.7958,1983.3867
45476.5,1360.9312,1983.3895
45477.5,1361.1404,1983.3922
45478.5,1361.2689,1983.3949
45479.5,1361.4303,1983.3977
45480.5,1361.5386,1983.4004
45481.5,1361.6297,1983.4031
45482.5,1361.7313,1983.4059
45483.5,1361.684,1983.4086
45484.5,1361.5217,1983.4114
45485.5,1361.2554,1983.4141
45486.5,1361.0115,1983.4168
45487.5,1360.713,1983.4196
45488.5,1360.4792,1983.4223
45489.5,1360.2937,1983.4251
45490.5,1360.0947,1983.4278
45491.5,1360.1125,1983.4305
45492.5,1360.2123,1983.4333
45493.5,1360.3787,1983.436
45494.5,1360.5666,1983.4387
45495.5,1360.6654,1983.4415
45496.5,1360.7998,1983.4442
45497.5,1361.0623,1983.447
45498.5,1361.325,1983.4497
45499.5,1361.4507,1983.4524
45500.5,1361.5248,1983.4552
45501.5,1361.5211,1983.4579
45502.5,1361.4247,1983.4606
45503.5,1361.4123,1983.4634
45504.5,1361.5184,1983.4661
45505.5,1361.464,1983.4689
45506.5,1361.4172,1983.4716
45507.5,1361.3388,1983.4743
45508.5,1361.3622,1983.4771
45509.5,1361.4244,1983.4798
45510.5,1361.491,1983.4825
45511.5,1361.5172,1983.4853
45512.5,1361.4142,1983.488
45513.5,1361.3028,1983.4908
45514.5,1361.1959,1983.4935
45515.5,1361.0781,1983.4962
45516.5,1361.1164,1983.499
45517.5,1361.1519,1983.5017
45518.5,1361.2761,1983.5044
45519.5,1361.3137,1983.5072
45520.5,1361.3008,1983.5099
45521.5,1361.2108,1983.5127
45522.5,1361.1238,1983.5154
45523.5,1361.0117,1983.5181
45524.5,1361.1261,1983.5209
45525.5,1361.1367,1983.5236
45526.5,1361.1662,1983.5264
45527.5,1361.2068,1983.5291
45528.5,1361.2038,1983.5318
45529.5,1361.218,1983.5346
45530.5,1361.2353,1983.5373
45531.5,1361.2046,1983.54
45532.5,1361.4511,1983.5428
45533.5,1361.5372,1983.5455
45534.5,1361.5373,1983.5483
45535.5,1361.44,1983.551
45536.5,1361.3493,1983.5537
45537.5,1361.3432,1983.5565
45538.5,1361.3424,1983.5592
45539.5,1361.3002,1983.5619
45540.5,1361.3417,1983.5647
45541.5,1361.3757,1983.5674
45542.5,1361.2569,1983.5702
45543.5,1361.1621,1983.5729
45544.5,1361.0672,1983.5756
45545.5,1360.9683,1983.5784
45546.5,1360.868,1983.5811
45547.5,1360.7912,1983.5838
45548.5,1360.7576,1983.5866
45549.5,1360.9254,1983.5893
45550.5,1361.1395,1983.5921
45551.5,1361.2888,1983.5948
45552.5,1361.3653,1983.5975
45553.5,1361.4475,1983.6003
45554.5,1361.3168,1983.603
45555.5,1361.1108,1983.6057
45556.5,1361.1636,1983.6085
45557.5,1361.2267,1983.6112
45558.5,1361.3159,1983.614
45559.5,1361.4365,1983.6167
45560.5,1361.4817,1983.6194
45561.5,1361.5347,1983.6222
45562.5,1361.7152,1983.6249
45563.5,1361.7555,1983.6277
45564.5,1361.7325,1983.6304
45565.5,1361.6486,1983.6331
45566.5,1361.5375,1983.6359
45567.5,1361.4771,1983.6386
45568.5,1361.4893,1983.6413
45569.5,1361.5094,1983.6441
45570.5,1361.4344,1983.6468
45571.5,1361.3351,1983.6496
45572.5,1361.3778,1983.6523
45573.5,1361.3436,1983.655
45574.5,1361.2828,1983.6578
45575.5,1361.2574,1983.6605
45576.5,1361.2919,1983.6632
45577.5,1361.3308,1983.666
45578.5,1361.3257,1983.6687
45579.5,1361.3521,1983.6715
45580.5,1361.3295,1983.6742
45581.5,1361.3269,1983.6769
45582.5,1361.2256,1983.6797
45583.5,1361.2495,1983.6824
45584.5,1361.3473,1983.6851
45585.5,1361.4505,1983.6879
45586.5,1361.5173,1983.6906
45587.5,1361.5949,1983.6934
45588.5,1361.5936,1983.6961
45589.5,1361.4922,1983.6988
45590.5,1361.4143,1983.7016
45591.5,1361.3211,1983.7043
45592.5,1361.2667,1983.707
45593.5,1361.2162,1983.7098
45594.5,1361.1836,1983.7125
45595.5,1361.1163,1983.7153
45596.5,1361.2593,1983.718
45597.5,1361.3817,1983.7207
45598.5,1361.4361,1983.7235
45599.5,1361.4331,1983.7262
45600.5,1361.3678,1983.729
45601.5,1361.3083,1983.7317
45602.5,1361.225,1983.7344
45603.5,1361.1482,1983.7372
45604.5,1361.1209,1983.7399
45605.5,1361.1199,1983.7426
45606.5,1361.1271,1983.7454
45607.5,1361.1478,1983.7481
45608.5,1361.157,1983.7509
45609.5,1361.1682,1983.7536
45610.5,1361.1727,1983.7563
45611.5,1361.0779,1983.7591
45612.5,1360.9177,1983.7618
45613.5,1360.8459,1983.7645
45614.5,1360.7763,1983.7673
45615.5,1360.9501,1983.77
45616.5,1361.0602,1983.7728
45617.5,1361.1706,1983.7755
45618.5,1361.3028,1983.7782
45619.5,1361.3377,1983.781
45620.5,1361.3132,1983.7837
45621.5,1361.2526,1983.7864
45622.5,1361.2202,1983.7892
45623.5,1361.1528,1983.7919
45624.5,1361.0874,1983.7947
45625.5,1361.0351,1983.7974
45626.5,1361.1307,1983.8001
45627.5,1361.1733,1983.8029
45628.5,1361.2228,1983.8056
45629.5,1361.1605,1983.8084
45630.5,1361.0235,1983.8111
45631.5,1361.0178,1983.8138
45632.5,1361.0116,1983.8166
45633.5,1361.1043,1983.8193
45634.5,1361.1129,1983.822
45635.5,1361.078,1983.8248
45636.5,1361.1606,1983.8275
45637.5,1361.2001,1983.8303
45638.5,1361.1047,1983.833
45639.5,1361.1832,1983.8357
45640.5,1361.264,1983.8385
45641.5,1361.3754,1983.8412
45642.5,1361.3956,1983.8439
45643.5,1361.3946,1983.8467
45644.5,1361.3739,1983.8494
45645.5,1361.3756,1983.8522
45646.5,1361.3523,1983.8549
45647.5,1361.3467,1983.8576
45648.5,1361.3466,1983.8604
45649.5,1361.3395,1983.8631
45650.5,1361.3213,1983.8658
45651.5,1361.2938,1983.8686
45652.5,1361.2599,1983.8713
45653.5,1361.209,1983.8741
45654.5,1361.1987,1983.8768
45655.5,1361.2027,1983.8795
45656.5,1361.2094,1983.8823
45657.5,1361.218,1983.885
45658.5,1361.2042,1983.8877
45659.5,1361.1842,1983.8905
45660.5,1361.1801,1983.8932
45661.5,1361.1932,1983.896
45662.5,1361.1963,1983.8987
45663.5,1361.1817,1983.9014
45664.5,1361.1695,1983.9042
45665.5,1361.1939,1983.9069
45666.5,1361.2268,1983.9097
45667.5,1361.2391,1983.9124
45668.5,1361.2462,1983.9151
45669.5,1361.2665,1983.9179
45670.5,1361.2672,1983.9206
45671.5,1361.2457,1983.9233
45672.5,1361.2277,1983.9261
45673.5,1361.2144,1983.9288
45674.5,1361.1921,1983.9316
45675.5,1361.1928,1983.9343
45676.5,1361.1749,1983.937
45677.5,1361.1682,1983.9398
45678.5,1361.1683,1983.9425
45679.5,1361.1984,1983.9452
45680.5,1361.2313,1983.948
45681.5,1361.2595,1983.9507
45682.5,1361.2404,1983.9535
45683.5,1361.2128,1983.9562
45684.5,1361.1727,1983.9589
45685.5,1361.1625,1983.9617
45686.5,1361.1585,1983.9644
45687.5,1361.2309,1983.9671
45688.5,1361.3067,1983.9699
45689.5,1361.3313,1983.9726
45690.5,1361.3103,1983.9754
45691.5,1361.2788,1983.9781
45692.5,1361.2411,1983.9808
45693.5,1361.2166,1983.9836
45694.5,1361.1941,1983.9863
45695.5,1361.1664,1983.989
45696.5,1361.1409,1983.9918
45697.5,1361.1236,1983.9945
45698.5,1361.0949,1983.9973
45699.5,1361.0965,1984
45700.5,1361.0841,1984.0027
45701.5,1361.0861,1984.0055
45702.5,1361.0616,1984.0082
45703.5,1361.0374,1984.011
45704.5,1360.9773,1984.0137
45705.5,1360.9437,1984.0164
45706.5,1360.9112,1984.0192
45707.5,1360.8786,1984.0219
45708.5,1360.8212,1984.0246
45709.5,1360.7557,1984.0274
45710.5,1360.6621,1984.0301
45711.5,1360.5616,1984.0329
45712.5,1360.469,1984.0356
45713.5,1360.4621,1984.0383
45714.5,1360.4672,1984.0411
45715.5,1360.4662,1984.0438
45716.5,1360.4345,1984.0465
45717.5,1360.4328,1984.0493
45718.5,1360.3739,1984.052
45719.5,1360.3031,1984.0548
45720.5,1360.2147,1984.0575
45721.5,1360.091,1984.0602
45722.5,1359.8855,1984.063
45723.5,1359.6774,1984.0657
45724.5,1359.4224,1984.0684
45725.5,1359.1923,1984.0712
45726.5,1359.1678,1984.0739
45727.5,1359.1096,1984.0767
45728.5,1359.2775,1984.0794
45729.5,1359.5408,1984.0821
45730.5,1359.8537,1984.0849
45731.5,1360.1728,1984.0876
45732.5,1360.3794,1984.0903
45733.5,1360.5153,1984.0931
45734.5,1360.5369,1984.0958
45735.5,1360.5494,1984.0986
45736.5,1360.5136,1984.1013
45737.5,1360.4456,1984.104
45738.5,1360.3702,1984.1068
45739.5,1360.374,1984.1095
45740.5,1360.4301,1984.1123
45741.5,1360.5534,1984.115
45742.5,1360.7003,1984.1177
45743.5,1360.8411,1984.1205
45744.5,1360.9481,1984.1232
45745.5,1361.0042,1984.1259
45746.5,1361.0093,1984.1287
45747.5,1361.0072,1984.1314
45748.5,1360.8881,1984.1342
45749.5,1360.7807,1984.1369
45750.5,1360.6533,1984.1396
45751.5,1360.5189,1984.1424
45752.5,1360.4382,1984.1451
45753.5,1360.4331,1984.1478
45754.5,1360.4577,1984.1506
45755.5,1360.5495,1984.1533
45756.5,1360.6608,1984.1561
45757.5,1360.7869,1984.1588
45758.5,1360.8126,1984.1615
45759.5,1360.8341,1984.1643
45760.5,1360.816,1984.167
45761.5,1360.8079,1984.1697
45762.5,1360.7756,1984.1725
45763.5,1360.7602,1984.1752
45764.5,1360.6893,1984.178
45765.5,1360.6282,1984.1807
45766.5,1360.5828,1984.1834
45767.5,1360.529,1984.1862
45768.5,1360.5102,1984.1889
45769.5,1360.5121,1984.1916
45770.5,1360.4675,1984.1944
45771.5,1360.4429,1984.1971
45772.5,1360.4217,1984.1999
45773.5,1360.4436,1984.2026
45774.5,1360.4548,1984.2053
45775.5,1360.4945,1984.2081
45776.5,1360.5092,1984.2108
45777.5,1360.5167,1984.2136
45778.5,1360.4957,1984.2163
45779.5,1360.4559,1984.219
45780.5,1360.3954,1984.2218
45781.5,1360.3833,1984.2245
45782.5,1360.3594,1984.2272
45783.5,1360.369,1984.23
45784.5,1360.3305,1984.2327
45785.5,1360.2885,1984.2355
45786.5,1360.1623,1984.2382
45787.5,1360.0065,1984.2409
45788.5,1359.8545,1984.2437
45789.5,1359.8026,1984.2464
45790.5,1359.7284,1984.2491
45791.5,1359.7626,1984.2519
45792.5,1359.838,1984.2546
45793.5,1359.9107,1984.2574
45794.5,1359.9717,1984.2601
45795.5,1360.0176,1984.2628
45796.5,1360.0352,1984.2656
45797.5,1360.0245,1984.2683
45798.5,1359.9954,1984.271
45799.5,1359.9742,1984.2738
45800.5,1359.9354,1984.2765
45801.5,1359.9167,1984.2793
45802.5,1359.8733,1984.282
45803.5,1359.8215,1984.2847
45804.5,1359.7659,1984.2875
45805.5,1359.7514,1984.2902
45806.5,1359.7137,1984.293
45807.5,1359.7082,1984.2957
45808.5,1359.7547,1984.2984
45809.5,1359.8051,1984.3012
45810.5,1359.7821,1984.3039
45811.5,1359.7024,1984.3066
45812.5,1359.5374,1984.3094
45813.5,1359.2715,1984.3121
45814.5,1358.9739,1984.3149
45815.5,1358.7232,1984.3176
45816.5,1358.682,1984.3203
45817.5,1358.7784,1984.3231
45818.5,1358.9945,1984.3258
45819.5,1359.2933,1984.3285
45820.5,1359.7103,1984.3313
45821.5,1360.1335,1984.334
45822.5,1360.5403,1984.3368
45823.5,1360.7669,1984.3395
45824.5,1360.8195,1984.3422
45825.5,1360.7619,1984.345
45826.5,1360.5778,1984.3477
45827.5,1360.3162,1984.3504
45828.5,1360.0168,1984.3532
45829.5,1359.8605,1984.3559
45830.5,1359.683,1984.3587
45831.5,1359.7249,1984.3614
45832.5,1359.8993,1984.3641
45833.5,1360.1896,1984.3669
45834.5,1360.5303,1984.3696
45835.5,1360.8466,1984.3723
45836.5,1361.0336,1984.3751
45837.5,1361.086,1984.3778
45838.5,1361.1392,1984.3806
45839.5,1361.079,1984.3833
45840.5,1360.9994,1984.386
45841.5,1360.9085,1984.3888
45842.5,1360.7909,1984.3915
45843.5,1360.7153,1984.3943
45844.5,1360.7572,1984.397
45845.5,1360.9008,1984.3997
45846.5,1361.0418,1984.4025
45847.5,1361.1344,1984.4052
45848.5,1361.0998,1984.4079
45849.5,1361.0078,1984.4107
45850.5,1360.8894,1984.4134
45851.5,1360.8502,1984.4162
45852.5,1360.9593,1984.4189
45853.5,1361.0668,1984.4216
45854.5,1361.1323,1984.4244
45855.5,1361.163,1984.4271
45856.5,1361.1817,1984.4298
45857.5,1361.192,1984.4326
45858.5,1361.2096,1984.4353
45859.5,1361.239,1984.4381
45860.5,1361.2734,1984.4408
45861.5,1361.3118,1984.4435
45862.5,1361.2897,1984.4463
45863.5,1361.2276,1984.449
45864.5,1361.1519,1984.4517
45865.5,1361.0506,1984.4545
45866.5,1360.9981,1984.4572
45867.5,1360.9617,1984.46
45868.5,1360.9192,1984.4627
45869.5,1360.8744,1984.4654
45870.5,1360.8782,1984.4682
45871.5,1360.9057,1984.4709
45872.5,1360.9049,1984.4736
45873.5,1360.8878,1984.4764
45874.5,1360.8441,1984.4791
45875.5,1360.7946,1984.4819
45876.5,1360.7897,1984.4846
45877.5,1360.7801,1984.4873
45878.5,1360.8225,1984.4901
45879.5,1360.8785,1984.4928
45880.5,1360.9271,1984.4956
45881.5,1360.9743,1984.4983
45882.5,1361.0195,1984.501
45883.5,1361.0474,1984.5038
45884.5,1361.1033,1984.5065
45885.5,1361.1602,1984.5092
45886.5,1361.1954,1984.512
45887.5,1361.2191,1984.5147
45888.5,1361.2288,1984.5175
45889.5,1361.218,1984.5202
45890.5,1361.1567,1984.5229
45891.5,1361.0983,1984.5257
45892.5,1361.0946,1984.5284
45893.5,1361.0918,1984.5311
45894.5,1361.0783,1984.5339
45895.5,1361.0478,1984.5366
45896.5,1361.0112,1984.5394
45897.5,1360.9962,1984.5421
45898.5,1360.9736,1984.5448
45899.5,1360.9459,1984.5476
45900.5,1360.925,1984.5503
45901.5,1360.902,1984.553
45902.5,1360.8791,1984.5558
45903.5,1360.8512,1984.5585
